H Table: (M=2.0,Z=0.001)
#H Ejected Yields
#H in solar masses
   Isotopes      Yields       
   Ho-157        1.03788789024e-99   
   Ho-158        1.03788789024e-99   
   Ho-159        1.03788789024e-99   
   Ho-160        1.03788789024e-99   
   Ho-161        1.03788789024e-99   
   Ho-162        1.03788789024e-99   
   Ho-163        1.97262008524e-12   
   Ho-164        3.60269279997e-27   
   Ho-165        1.1598287536e-11    
   Ho-166        2.98926064173e-22   
   Ho-167        3.6229248662e-32    
   Ho-168        6.86219414122e-86   
   Ho-169        1.03788789024e-99   
   Er-154        1.03788789024e-99   
   Er-155        1.03788789024e-99   
   Er-156        1.03788789024e-99   
   Er-157        1.03788789024e-99   
   Er-158        1.03788789024e-99   
   Er-159        1.03788789024e-99   
   Er-160        1.03788789024e-99   
   Er-161        1.03788789024e-99   
   Er-162        1.62163663799e-14   
   Er-163        5.17994070922e-29   
   Er-164        3.67512984206e-12   
   Er-165        9.46300356678e-24   
   Er-166        1.64060740048e-11   
   Er-167        8.29392495751e-12   
   Er-168        2.69464379175e-11   
   Er-169        7.78814783542e-22   
   Er-170        7.22347702556e-12   
   Er-171        5.36832150968e-25   
   Er-172        3.1183638075e-41    
   Er-173        1.03788789024e-99   
   Er-174        1.03788789024e-99   
   Er-175        1.03788789024e-99   
   Tm-159        1.03788789024e-99   
   Tm-160        1.03788789024e-99   
   Tm-161        1.03788789024e-99   
   Tm-162        1.03788789024e-99   
   Tm-163        1.03788789024e-99   
   Tm-164        1.03788789024e-99   
   Tm-165        1.03788789024e-99   
   Tm-166        1.03788789024e-99   
   Tm-167        1.03788789024e-99   
   Tm-168        1.03788789024e-99   
   Tm-169        6.40635218664e-12   
   Tm-170        6.8167583794e-20    
   Tm-171        2.74614759085e-20   
   Tm-172        3.30769663646e-28   
   Tm-173        2.11792348077e-48   
   Tm-174        1.03788789024e-99   
   Tm-175        1.03788789024e-99   
   Tm-176        1.03788789024e-99   
   Yb-160        1.03788789024e-99   
   Yb-161        1.03788789024e-99   
   Yb-162        1.03788789024e-99   
   Yb-163        1.03788789024e-99   
   Yb-164        1.03788789024e-99   
   Yb-165        1.03788789024e-99   
   Yb-166        1.03788789024e-99   
   Yb-167        1.03788789024e-99   
   Yb-168        1.595816851e-14     
   Yb-169        2.61648752179e-25   
   Yb-170        7.86726217658e-12   
   Yb-171        1.0288341507e-11    
   Yb-172        2.6602151158e-11    
   Yb-173        1.34916342239e-11   
   Yb-174        5.90523619705e-11   
   Yb-175        1.54202880169e-22   
   Yb-176        2.42039769934e-11   
   Yb-177        1.17681345325e-25   
   Yb-178        9.69537699011e-58   
   Yb-179        1.03788789024e-99   
   Yb-180        1.03788789024e-99   
   Lu-165        1.03788789024e-99   
   Lu-166        1.03788789024e-99   
   Lu-167        1.03788789024e-99   
   Lu-168        1.03788789024e-99   
   Lu-169        1.03788789024e-99   
   Lu-170        1.03788789024e-99   
   Lu-171        1.03788789024e-99   
   Lu-172        1.03788789024e-99   
   Lu-173        1.03788789024e-99   
   Lu-174        1.03788789024e-99   
   Lu-175        9.38962948583e-12   
   Lu-176        3.45677860268e-12   
   Lu-177        2.42624938428e-22   
   Lu-178        7.35802356346e-38   
   Lu-179        2.88117532945e-85   
   Lu-180        1.03788789024e-99   
   Lu-181        1.03788789024e-99   
   Lu-182        1.03788789024e-99   
   Hf-166        1.03788789024e-99   
   Hf-167        1.03788789024e-99   
   Hf-168        1.03788789024e-99   
   Hf-169        1.03788789024e-99   
   Hf-170        1.03788789024e-99   
   Hf-171        1.03788789024e-99   
   Hf-172        1.03788789024e-99   
   Hf-173        1.03788789024e-99   
   Hf-174        1.24114626048e-14   
   Hf-175        9.40851189759e-25   
   Hf-176        2.93146336075e-12   
   Hf-177        8.37919499906e-12   
   Hf-178        3.33968296953e-11   
   Hf-179        1.18789771966e-11   
   Hf-180        6.35287371407e-11   
   Hf-181        6.0431356121e-21    
   Hf-182        1.93054561956e-12   
   Hf-183        4.84030683577e-29   
   Hf-184        9.07266506696e-81   
   Hf-185        1.03788789024e-99   
   Ta-169        1.03788789024e-99   
   Ta-170        1.03788789024e-99   
   Ta-171        1.03788789024e-99   
   Ta-172        1.03788789024e-99   
   Ta-173        1.03788789024e-99   
   Ta-174        1.03788789024e-99   
   Ta-175        1.03788789024e-99   
   Ta-176        1.03788789024e-99   
   Ta-177        1.03788789024e-99   
   Ta-178        1.03788789024e-99   
   Ta-179        4.21710578093e-21   
   Ta-180        2.51062524252e-16   
   Ta-181        1.4320968175e-11    
   Ta-182        2.71222931738e-19   
   Ta-183        1.57340771677e-24   
   Ta-184        2.96989627769e-64   
   Ta-185        1.03788789024e-99   
   Ta-186        1.03788789024e-99   
   W-172         1.03788789024e-99   
   W-173         1.03788789024e-99   
   W-174         1.03788789024e-99   
   W-175         1.03788789024e-99   
   W-176         1.03788789024e-99   
   W-177         1.03788789024e-99   
   W-178         1.03788789024e-99   
   W-179         1.03788789024e-99   
   W-180         9.72778899537e-15   
   W-181         7.59719201975e-24   
   W-182         2.9233172847e-11    
   W-183         1.75767419335e-11   
   W-184         4.52948386961e-11   
   W-185         3.12005685034e-20   
   W-186         1.45920432155e-11   
   W-187         6.02909768321e-24   
   W-188         1.54359282399e-28   
   W-189         1.03790585454e-99   
   W-190         1.03788789024e-99   
   Re-175        1.03788789024e-99   
   Re-176        1.03788789024e-99   
   Re-177        1.03788789024e-99   
   Re-178        1.03788789024e-99   
   Re-179        1.03788789024e-99   
   Re-180        1.03788789024e-99   
   Re-181        1.03788789024e-99   
   Re-182        1.03788789024e-99   
   Re-183        1.03788789024e-99   
   Re-184        1.03788789024e-99   
   Re-185        9.48731646334e-12   
   Re-186        1.36414687122e-22   
   Re-187        5.0894493817e-12    
   Re-188        4.91832592833e-24   
   Re-189        1.1766148219e-38    
   Re-190        1.4329812997e-84    
   Re-191        1.03788789024e-99   
   Os-179        1.03788789024e-99   
   Os-180        1.03788789024e-99   
   Os-181        1.03788789024e-99   
   Os-182        1.03788789024e-99   
   Os-183        1.03788789024e-99   
   Os-184        7.16763899755e-15   
   Os-185        2.04642765846e-24   
   Os-186        1.8009130157e-11    
   Os-187        5.64769547539e-12   
   Os-188        3.79995682985e-11   
   Os-189        1.2802539153e-11    
   Os-190        4.4979886785e-11    
   Os-191        1.42140090045e-21   
   Os-192        2.6642520552e-11    
   Os-193        2.13408420252e-23   
   Os-194        1.40437442904e-21   
   Os-195        1.33488865521e-85   
   Os-196        1.03788789024e-99   
   Ir-181        1.03788789024e-99   
   Ir-182        1.03788789024e-99   
   Ir-183        1.03788789024e-99   
   Ir-184        1.03788789024e-99   
   Ir-185        1.03788789024e-99   
   Ir-186        1.03788789024e-99   
   Ir-187        1.03788789024e-99   
   Ir-188        1.03788789024e-99   
   Ir-189        1.03788789024e-99   
   Ir-190        1.03788789024e-99   
   Ir-191        1.98461294668e-11   
   Ir-192        4.18246051974e-20   
   Ir-193        3.08365612209e-11   
   Ir-194        6.87323774273e-23   
   Ir-195        2.64710242208e-35   
   Ir-196        1.03788789024e-99   
   Ir-197        1.03788789024e-99   
   Pt-184        1.03788789024e-99   
   Pt-185        1.03788789024e-99   
   Pt-186        1.03788789024e-99   
   Pt-187        1.03788789024e-99   
   Pt-188        1.03788789024e-99   
   Pt-189        1.03788789024e-99   
   Pt-190        1.01708168433e-14   
   Pt-191        2.77742846843e-26   
   Pt-192        1.04144221192e-11   
   Pt-193        5.74710666653e-14   
   Pt-194        5.20436708976e-11   
   Pt-195        3.71783464863e-11   
   Pt-196        7.342825096e-11     
   Pt-197        9.17376739261e-23   
   Pt-198        7.05772078235e-12   
   Pt-199        5.50391566628e-28   
   Pt-200        7.08389696283e-59   
   Pt-201        1.03788789024e-99   
   Pt-202        1.03788789024e-99   
   Au-185        1.03788789024e-99   
   Au-186        1.03788789024e-99   
   Au-187        1.03788789024e-99   
   Au-188        1.03788789024e-99   
   Au-189        1.03788789024e-99   
   Au-190        1.03788789024e-99   
   Au-191        1.03788789024e-99   
   Au-192        1.03788789024e-99   
   Au-193        1.03788789024e-99   
   Au-194        1.03788789024e-99   
   Au-195        1.10662660439e-25   
   Au-196        4.4708998789e-76    
   Au-197        2.72312196216e-11   
   Au-198        3.86105084629e-22   
   Au-199        1.27123733103e-23   
   Au-200        3.42893158767e-57   
   Au-201        1.03788789024e-99   
   Au-202        1.03788789024e-99   
   Au-203        1.03788789024e-99   
   Hg-189        1.03788789024e-99   
   Hg-190        1.03788789024e-99   
   Hg-191        1.03788789024e-99   
   Hg-192        1.03788789024e-99   
   Hg-193        1.03788789024e-99   
   Hg-194        1.03788789024e-99   
   Hg-195        1.03788789024e-99   
   Hg-196        3.04173984017e-14   
   Hg-197        6.64158796637e-26   
   Hg-198        5.33657354743e-11   
   Hg-199        2.66494795689e-11   
   Hg-200        8.36145182268e-11   
   Hg-201        3.65490566173e-11   
   Hg-202        1.52080522679e-10   
   Hg-203        2.716718378e-22     
   Hg-204        6.15701495134e-12   
   Hg-205        1.38750733657e-30   
   Hg-206        1.03788789024e-99   
   Hg-207        1.03788789024e-99   
   Hg-208        1.03788789024e-99   
   Tl-192        1.03788789024e-99   
   Tl-193        1.03788789024e-99   
   Tl-194        1.03788789024e-99   
   Tl-195        1.03788789024e-99   
   Tl-196        1.03788789024e-99   
   Tl-197        1.03788789024e-99   
   Tl-198        1.03788789024e-99   
   Tl-199        1.03788789024e-99   
   Tl-200        1.03788789024e-99   
   Tl-201        1.03788789024e-99   
   Tl-202        1.03788789024e-99   
   Tl-203        6.84039165238e-11   
   Tl-204        7.41111550373e-19   
   Tl-205        1.62810814635e-10   
   Tl-206        1.65083529003e-29   
   Tl-207        2.35201602549e-34   
   Tl-208        1.03788789024e-99   
   Tl-209        1.03788789024e-99   
   Tl-210        1.03788789024e-99   
   Pb-193        1.03788789024e-99   
   Pb-194        1.03788789024e-99   
   Pb-195        1.03788789024e-99   
   Pb-196        1.03788789024e-99   
   Pb-197        1.03788789024e-99   
   Pb-198        1.03788789024e-99   
   Pb-199        1.03788789024e-99   
   Pb-200        1.03788789024e-99   
   Pb-201        1.03788789024e-99   
   Pb-202        1.03788789024e-99   
   Pb-203        1.03788789024e-99   
   Pb-204        9.05920479176e-11   
   Pb-205        3.01845753861e-12   
   Pb-208        6.07483632893e-08   
   Pb-209        7.61009681344e-27   
   Pb-210        2.34981706048e-18   
   Pb-211        1.03788789024e-99   
   Bi-202        1.03788789024e-99   
   Bi-203        1.03788789024e-99   
   Bi-204        1.03788789024e-99   
   Bi-205        1.03788789024e-99   
   Bi-206        1.03788789024e-99   
   Bi-207        1.03788789024e-99   
   Bi-208        1.03788789024e-99   
   Bi-209        8.29715742216e-10   
   Bi-210        2.84152336025e-10   
   Al-26m1       2.84323917162e-19   
   Kr-85m1       1.87396058023e-22   
   Cd-115m1      1.6657103095e-23    
   Lu-176m1      3.0058090178e-25    
   Ta-180m1      6.59867828774e-30   
