H Table: (M=2.00, Z=0.00002)
   Isotopes     Yields  
   Tb-154       3.69310986331e-100
   Tb-155       3.69310986331e-100
   Tb-156       3.69310986331e-100
   Tb-157       1.72592805384e-14 
   Tb-158       3.04492896449e-16 
   Tb-159       2.27324213436e-11 
   Tb-160       3.213323123e-18   
   Tb-161       1.29566483281e-20 
   Tb-162       5.84358982381e-33 
   Tb-163       3.69310986331e-100
   Tb-164       3.69310986331e-100
   Tb-165       3.69310986331e-100
   Dy-148       3.69310986331e-100
   Dy-149       3.69310986331e-100
   Dy-150       3.69310986331e-100
   Dy-151       3.69310986331e-100
   Dy-152       3.69310986331e-100
   Dy-153       3.69310986331e-100
   Dy-154       3.69310986331e-100
   Dy-155       3.69310986331e-100
   Dy-156       6.77417614843e-15 
   Dy-157       2.48298366066e-27 
   Dy-158       4.5766971326e-14  
   Dy-159       6.03294688762e-19 
   Dy-160       3.57444450601e-11 
   Dy-161       1.90118046252e-11 
   Dy-162       7.82243480054e-11 
   Dy-163       1.53712562761e-11 
   Dy-164       1.25181107726e-10 
   Dy-165       3.95030909212e-22 
   Dy-166       3.99373942373e-26 
   Dy-167       3.69310986331e-100
   Dy-168       3.69310986331e-100
   Ho-153       3.69310986331e-100
   Ho-154       3.69310986331e-100
   Ho-155       3.69310986331e-100
   Ho-156       3.69310986331e-100
   Ho-157       3.69310986331e-100
   Ho-158       3.69310986331e-100
   Ho-159       3.69310986331e-100
   Ho-160       3.69310986331e-100
   Ho-161       3.69310986331e-100
   Ho-162       3.69310986331e-100
   Ho-163       9.59644976629e-12 
   Ho-164       7.12261925757e-24 
   Ho-165       3.50645810129e-11 
   Ho-166       5.60985766744e-19 
   Ho-167       2.87998900238e-27 
   Ho-168       3.7397768601e-100 
   Ho-169       3.69310986331e-100
   Er-154       3.69310986331e-100
   Er-155       3.69310986331e-100
   Er-156       3.69310986331e-100
   Er-157       3.69310986331e-100
   Er-158       3.69310986331e-100
   Er-159       3.69310986331e-100
   Er-160       3.69310986331e-100
   Er-161       3.69310986331e-100
