H Table: (M=2.0,Z=0.01)

Isotopes Yields		
Hf-176	4.8560597E-11	
Hf-177	1.6115093E-10	
Hf-178	4.8478824E-10	
Hf-179	1.8659907E-10	
Hf-180	8.7474557E-10	
Hf-181	1.0561106E-99	
Hf-182	3.0742222E-11	
Hf-183	1.0561106E-99	
Hf-184	1.0561106E-99	
Hf-185	1.0561106E-99	
Ta-169	1.0561106E-99	
Ta-170	1.0561106E-99	
Ta-171	1.0561106E-99	
Ta-172	1.0561106E-99	
Ta-173	1.0561106E-99	
Ta-174	1.0561106E-99	
Ta-175	1.0561106E-99	
Ta-176	1.0561106E-99	
Ta-177	1.0561106E-99	
Ta-178	1.0561106E-99	
Ta-179	2.5325718E-49	
Ta-180	1.2807739E-14	
Ta-181	2.5606075E-10	
Ta-182	1.1849430E-18	
Ta-183	1.0561106E-99	
Ta-184	1.0561106E-99	
Ta-185	1.0561106E-99	
Ta-186	1.0561106E-99	
W-172	1.0561106E-99	
W-173	1.0561106E-99	
W-174	1.0561106E-99	
W-175	1.0561106E-99	
W-176	1.0561106E-99	
W-177	1.0561106E-99	
W-178	1.0561106E-99	
W-179	1.0561106E-99	
W-180	4.6724401E-13	
W-181	1.0561106E-99	
W-182	3.8515469E-10	
W-183	2.5312192E-10	
W-184	6.3903861E-10	
W-185	1.0561106E-99	
W-186	3.3153472E-10	
W-187	1.0561106E-99	
W-188	1.0561106E-99	
W-189	1.0561106E-99	
W-190	1.0561106E-99	
Re-175	1.0561106E-99	
Re-176	1.0561106E-99	
Re-177	1.0561106E-99	
Re-178	1.0561106E-99	
Re-179	1.0561106E-99	
Re-180	1.0561106E-99	
Re-181	1.0561106E-99	
Re-182	1.0561106E-99	
Re-183	1.0561106E-99	
Re-184	1.0561106E-99	
Re-185	1.7353297E-10	
Re-186	1.0561106E-99	
Re-187	1.4998635E-10	
Re-188	1.0561106E-99	
Re-189	1.0561106E-99	
Re-190	1.0561106E-99	
Re-191	1.0561106E-99	
Os-179	1.0561106E-99	
Os-180	1.0561106E-99	
Os-181	1.0561106E-99	
Os-182	1.0561106E-99	
Os-183	1.0561106E-99	
Os-184	3.6802982E-13	
Os-185	1.0561106E-99	
Os-186	2.1140967E-10	
Os-187	8.2774626E-11	
Os-188	6.5865080E-10	
Os-189	3.9556646E-10	
Os-190	9.4142463E-10	
Os-191	1.0561106E-99	
Os-192	1.0125284E-09	
Os-193	1.0561106E-99	
Os-194	5.6014505E-20	
Os-195	1.0561106E-99	
Os-196	1.0561106E-99	
Ir-181	1.0561106E-99	
Ir-182	1.0561106E-99	
Ir-183	1.0561106E-99	
Ir-184	1.0561106E-99	
Ir-185	1.0561106E-99	
Ir-186	1.0561106E-99	
Ir-187	1.0561106E-99	
Ir-188	1.0561106E-99	
Ir-189	1.0561106E-99	
Ir-190	1.0561106E-99	
Ir-191	7.8079487E-10	
Ir-192	1.0561106E-99	
Ir-193	1.3032105E-09	
Ir-194	2.0356959E-23	
Ir-195	1.0561106E-99	
Ir-196	1.0561106E-99	
Ir-197	1.0561106E-99	
Pt-184	1.0561106E-99	
Pt-185	1.0561106E-99	
Pt-186	1.0561106E-99	
Pt-187	1.0561106E-99	
Pt-188	1.0561106E-99	
Pt-189	1.0561106E-99	
Pt-190	5.2214174E-13	
Pt-191	1.0561106E-99	
Pt-192	1.2828608E-10	
Pt-193	6.2828512E-13	
Pt-194	1.6297386E-09	
Pt-195	1.4675533E-09	
Pt-196	1.6363557E-09	
Pt-197	1.0561106E-99	
Pt-198	3.2353567E-10	
Pt-199	1.0561106E-99	
Pt-200	1.0561106E-99	
Pt-201	1.0561106E-99	
Pt-202	1.0561106E-99	
Au-185	1.0561106E-99	
Au-186	1.0561106E-99	
Au-187	1.0561106E-99	
Au-188	1.0561106E-99	
Au-189	1.0561106E-99	
Au-190	1.0561106E-99	
Au-191	1.0561106E-99	
Au-192	1.0561106E-99	
Au-193	1.0561106E-99	
Au-194	1.0561106E-99	
Au-195	1.0561106E-99	
Au-196	1.0561106E-99	
Au-197	7.5803722E-10	
Au-198	1.0561106E-99	
Au-199	1.0561106E-99	
Au-200	1.0561106E-99	
Au-201	1.0561106E-99	
Au-202	1.0561106E-99	
Au-203	1.0561106E-99	
Hg-189	1.0561106E-99	
Hg-190	1.0561106E-99	
Hg-191	1.0561106E-99	
Hg-192	1.0561106E-99	
Hg-193	1.0561106E-99	
Hg-194	1.0561106E-99	
Hg-195	1.0561106E-99	
Hg-196	1.5589384E-12	
Hg-197	1.0561106E-99	
Hg-198	7.1502374E-10	
Hg-199	4.6558297E-10	
Hg-200	1.2156405E-09	
Hg-201	5.6422842E-10	
Hg-202	1.9897974E-09	
Hg-203	1.0561106E-99	
Hg-204	1.2294370E-10	
Hg-205	1.0561106E-99	
Hg-206	1.0561106E-99	
Hg-207	1.0561106E-99	
Hg-208	1.0561106E-99	
Tl-192	1.0561106E-99	
Tl-193	1.0561106E-99	
Tl-194	1.0561106E-99	
Tl-195	1.0561106E-99	
Tl-196	1.0561106E-99	
Tl-197	1.0561106E-99	
Tl-198	1.0561106E-99	
Tl-199	1.0561106E-99	
Tl-200	1.0561106E-99	
Tl-201	1.0561106E-99	
Tl-202	1.0561106E-99	
Tl-203	9.4153519E-10	
Tl-204	2.8822009E-23	
Tl-205	1.7836896E-09	
Tl-206	1.0561106E-99	
Tl-207	1.0561106E-99	
Tl-208	1.0561106E-99	
Tl-209	1.0561106E-99	
Tl-210	1.0561106E-99	
Pb-193	1.0561106E-99	
Pb-194	1.0561106E-99	
Pb-195	1.0561106E-99	
Pb-196	1.0561106E-99	
Pb-197	1.0561106E-99	
Pb-198	1.0561106E-99	
Pb-199	1.0561106E-99	
Pb-200	1.0561106E-99	
Pb-201	1.0561106E-99	
Pb-202	1.0561106E-99	
Pb-203	1.0561106E-99	
Pb-204	1.1819004E-09	
Pb-205	2.5430591E-11	
Pb-208	1.4538764E-08	
Pb-209	1.0561106E-99	
Pb-210	5.8523172E-19	
Pb-211	1.0561106E-99	
Bi-202	1.0561106E-99	
Bi-203	1.0561106E-99	
Bi-204	1.0561106E-99	
Bi-205	1.0561106E-99	
Bi-206	1.0561106E-99	
Bi-207	1.0561106E-99	
Bi-208	1.0561106E-99	
Bi-209	5.7234086E-10	
Bi-210  1.3838816E-11	
Al-26m1	1.0561106E-99	
Kr-85m1	1.0561106E-99	
Cd-115m1        1.056110096E-99
Lu-176m1	1.056110096E-99
Ta-180m1	1.056110096E-99
